House_ID,Area,Bedrooms,Age,Price
1156,1400,5,26,214000
1157,2572,4,25,322200
1158,1865,2,32,224500
1159,2936,5,42,351600
1160,3249,2,39,355900
1161,3143,1,44,330300
1162,2663,1,47,279300
1163,2118,1,39,232800
1164,1415,1,49,152500
1165,3647,4,2,452700
1166,3269,2,8,388900
1167,2688,1,9,319800
1168,1846,5,28,256600
1169,1374,1,20,177400
1170,2990,3,41,338000
1171,1792,3,49,210200
1172,3512,4,17,424200
1173,2992,3,16,363200
1174,2048,5,20,284800
1175,3854,1,2,443400
1176,1302,3,26,184200
1177,2797,3,31,328700
1178,1620,4,41,211000
1179,2951,3,28,347100
1180,3910,1,46,405000
1181,2770,2,28,319000
1182,997,1,25,134700
1183,2469,3,8,318900
1184,3426,3,26,396600
1185,3238,3,11,392800
1186,2002,4,15,275200
1187,3401,5,46,394100
1188,2271,1,1,286100
1189,3886,3,50,418600
1190,2446,2,38,276600
1191,2492,4,26,313200
1192,2112,5,8,303200
1193,2835,3,45,318500
1194,1277,1,1,186700
1195,2054,2,41,234400
1196,1722,4,6,256200
1197,1219,1,7,174900
1198,3004,1,37,323400
1199,3397,4,5,424700
1200,1920,1,18,234000
1201,3868,2,14,442800
1202,3844,2,44,410400
1203,1750,1,27,208000
1204,3136,3,29,364600
1205,2077,1,26,241700
1206,3043,3,9,375300
1207,3445,1,44,360500
1208,2657,5,30,335700
1209,1316,2,0,201600
1210,2458,1,49,256800
1211,2665,2,31,305500
1212,3712,4,15,446200
1213,1941,5,5,289100
1214,3653,3,1,444300
1215,2732,4,41,322200
1216,1614,5,1,260400
1217,3075,4,2,395500
1218,2700,2,18,322000
1219,3063,5,3,403300
1220,3795,4,40,429500
1221,2862,3,42,324200
1222,2894,5,17,372400
1223,3171,5,17,400100
1224,3691,4,46,413100
1225,929,1,45,107900
1226,894,3,44,125400
1227,3474,3,45,382400
1228,3602,4,20,430200
1229,2755,2,20,325500
1230,1593,2,38,191300
1231,2634,1,29,294400
1232,2916,1,40,311600
1233,2483,4,16,322300
1234,810,2,4,147000
1235,2665,3,4,342500
1236,3719,2,8,433900
1237,3397,4,10,419700
1238,1511,2,37,184100
1239,2870,5,47,340000
1240,1614,4,39,212400
1241,1145,5,13,201500
1242,3149,4,37,367900
1243,1162,3,5,191200
1244,3243,4,13,401300
1245,3065,4,7,389500
1246,2988,4,29,359800
1247,3805,4,0,470500
1248,1784,1,24,214400
1249,3840,5,12,472000
1250,2439,4,26,307900
1251,1627,4,24,228700
1252,3530,1,3,410000
1253,3851,2,46,409100
1254,1155,1,30,145500
1255,3855,1,48,397500
1256,2147,1,17,257700
1257,3735,4,16,447500
1258,2663,1,10,316300
1259,926,1,11,141600
1260,3977,1,2,455700
1261,3856,4,14,461600
1262,1403,3,5,215300
1263,2728,3,4,348800
1264,1813,2,30,221300
1265,850,4,7,168000
1266,3900,1,9,441000
1267,3626,1,2,420600
1268,2230,1,11,272000
1269,2592,3,27,312200
1270,3661,1,11,415100
1271,2436,1,41,262600
1272,2445,3,29,295500
1273,3267,1,18,368700
1274,2005,2,20,250500
1275,3830,5,16,467000
1276,3672,2,13,424200
1277,3872,4,38,439200
1278,2654,2,50,285400
1279,1366,2,10,196600
1280,3218,3,28,373800
1281,1735,4,49,214500
1282,2734,2,6,337400
1283,3508,5,48,402800
1284,3816,2,0,451600
1285,2132,1,40,233200
1286,1001,3,6,174100
1287,3160,1,13,363000
1288,916,4,15,166600
1289,1736,4,34,229600
1290,1374,3,15,202400
1291,3091,2,20,359100
1292,1336,4,12,211600
1293,2425,5,17,325500
1294,2922,3,28,344200
1295,1185,1,20,158500
1296,1274,5,8,219400
1297,1217,3,30,171700
1298,3194,5,36,383400
1299,3487,3,44,384700
1300,1738,1,16,217800
1301,1754,2,30,215400
1302,1675,3,23,224500
1303,1562,4,46,200200
1304,2002,1,46,214200
1305,2005,1,5,255500
1306,1463,5,31,215300
1307,824,4,30,142400
1308,2790,5,17,362000
1309,2003,1,47,213300
1310,1509,3,8,222900
1311,2679,4,2,355900
1312,1984,1,36,222400
1313,3024,4,6,386400
1314,1084,3,25,163400
1315,862,2,12,144200
1316,1802,5,33,247200
1317,1461,5,42,204100
1318,3513,1,28,383300
1319,3003,1,32,328300
1320,2292,3,4,305200
1321,3920,1,35,417000
1322,1766,1,14,222600
1323,1648,1,9,215800
1324,1907,4,3,277700
1325,1488,4,38,200800
1326,947,2,36,128700
1327,1141,4,46,158100
1328,3323,5,36,396300
1329,1886,2,44,214600
1330,2524,1,37,275400
1331,2183,5,31,287300
1332,3408,2,23,387800
1333,1126,2,19,163600
1334,2592,5,47,312200
1335,2559,2,40,285900
1336,1789,5,37,241900
1337,3062,2,39,337200
1338,3282,2,3,395200
1339,1751,2,40,205100
1340,1522,5,10,242200
1341,2879,2,10,347900
1342,3517,4,15,426700
1343,3132,4,40,363200
1344,1228,4,0,212800
1345,2300,4,32,288000
1346,1085,4,6,192500
1347,3890,1,2,447000
1348,2865,2,6,350500
1349,1568,3,0,236800
1350,3437,1,32,371700
1351,2194,5,6,313400
1352,3857,1,3,442700
1353,993,3,17,162300
1354,3349,1,36,358900
1355,1787,2,13,235700
1356,1936,4,14,269600
1357,2961,2,24,342100
1358,2501,1,17,293100
1359,1746,3,3,251600
1360,1630,5,1,262000
1361,2720,2,42,300000
1362,3772,3,25,432200
1363,854,5,19,166400
1364,1599,4,14,235900
1365,1577,2,5,222700
1366,2281,2,36,262100
1367,2701,4,42,318100
1368,3009,4,41,349900
1369,2934,1,12,341400
1370,854,5,15,170400
1371,2623,3,41,301300
1372,2001,4,37,253100
1373,3879,1,1,446900
1374,1632,5,0,263200
1375,1112,5,4,207200
1376,3606,2,29,401600
1377,2658,1,30,295800
1378,2807,1,42,298700
1379,2806,2,31,319600
1380,3290,3,2,407000
1381,2590,4,2,347000
1382,1127,2,41,141700
1383,3925,4,4,478500
1384,3608,1,34,386800
1385,3426,2,21,391600
1386,3922,3,31,441200
1387,3854,4,22,453400
1388,2087,4,37,261700
1389,2943,4,41,343300
1390,1911,1,7,244100
1391,3949,4,3,481900
1392,2111,5,5,306100
1393,3991,4,26,463100
1394,3661,1,44,382100
1395,3338,2,18,385800
1396,1251,4,41,174100
1397,2323,4,43,279300
1398,964,2,43,123400
1399,981,5,28,170100
1400,3316,1,37,354600
1401,1709,2,43,197900
1402,3582,1,5,413200
1403,1622,2,2,230200
1404,1743,3,31,223300
1405,2801,5,47,333100
1406,2854,3,15,350400
1407,1129,2,32,150900
1408,1574,2,1,226400
1409,2998,1,42,317800
1410,3956,2,25,440600
1411,946,1,34,120600
1412,1714,1,27,204400
1413,2371,2,42,265100
1414,2108,1,48,222800
1415,3547,5,10,444700
1416,881,3,45,123100
1417,1313,2,23,178300
1418,2720,1,15,317000
1419,3662,1,24,402200
1420,3556,1,22,393600
1421,2739,1,38,295900
1422,1545,5,34,220500
1423,3870,2,24,433000
1424,2209,2,40,250900
1425,1506,5,38,212600
1426,1270,5,44,183000
1427,3990,5,32,467000
1428,1195,2,21,168500
1429,2355,4,9,316500
1430,3108,3,0,390800
1431,1604,5,45,215400
1432,1733,5,37,236300
1433,2079,2,21,256900
1434,2557,2,31,294700
1435,1704,3,22,228400
1436,1876,1,29,218600
1437,3787,2,22,426700
1438,2690,3,42,307000
1439,2323,2,46,256300
1440,3701,2,11,429100
1441,2187,2,18,270700
1442,2103,4,6,294300
1443,1392,4,26,203200
1444,3561,5,25,431100
1445,3479,4,17,420900
1446,2906,3,27,343600
1447,927,2,10,152700
1448,1535,4,1,242500
1449,3568,2,16,410800
1450,3986,1,45,413600
1451,3373,5,28,409300
1452,1320,4,31,191000
1453,3399,2,49,360900
1454,1036,1,14,149600
1455,2104,5,17,293400
1456,2581,5,27,331100
1457,2101,1,26,244100
1458,3341,4,40,384100
1459,2851,4,50,325100
1460,3513,2,46,375300
1461,1241,3,32,172100
1462,2876,2,43,314600
1463,3980,2,49,419000
1464,3457,2,9,406700
1465,1604,1,23,197400
1466,874,5,33,154400
1467,3685,5,42,426500
1468,2975,3,26,351500
1469,2889,4,19,359900
1470,2179,2,40,247900
1471,840,1,24,120000
1472,3781,1,48,390100
1473,2881,2,25,333100
1474,3888,1,42,406800
1475,2500,1,20,290000
1476,3845,2,49,405500
1477,2201,3,12,288100
1478,1387,1,48,150700
1479,2422,5,32,310200
1480,1141,5,9,205100
1481,2874,5,27,360400
1482,1445,2,32,182500
1483,1530,5,10,243000
1484,967,4,13,173700
1485,1409,1,19,181900
1486,3115,3,35,356500
1487,2572,5,40,317200
1488,2840,2,19,335000
1489,3668,3,7,439800
1490,1254,2,14,181400
1491,3753,3,32,423300
1492,2508,3,18,312800
1493,3769,1,47,389900
1494,3828,3,11,451800
1495,1501,4,16,224100
1496,3481,4,32,406100
1497,2399,4,50,279900
1498,929,2,19,143900
1499,3867,1,45,401700
1500,2645,2,30,304500
1501,2186,5,37,281600
1502,3666,4,50,406600
1503,1492,1,18,191200
1504,2194,4,18,291400
1505,1593,1,43,176300
1506,828,2,12,140800
1507,948,2,37,127800
1508,2119,4,48,253900
1509,2858,3,0,365800
1510,3523,1,10,402300
1511,1936,5,26,267600
1512,986,3,36,142600
1513,3654,2,38,397400
1514,3591,1,0,419100
1515,2050,3,14,271000
1516,2133,5,17,296300
1517,897,3,42,127700
1518,854,5,24,161400
1519,3470,2,0,417000
1520,3511,1,18,393100
1521,1557,2,33,192700
1522,1205,1,9,171500
1523,2916,3,11,360600
1524,2112,2,38,243200
1525,2585,1,44,274500
1526,1550,5,1,254000
1527,2562,1,31,285200
1528,3805,2,50,400500
1529,1164,2,25,161400
1530,2826,3,19,343600
1531,1281,5,5,223100
1532,3048,1,6,358800
1533,953,2,1,164300
1534,2324,1,16,276400
1535,2920,4,25,357000
1536,3560,5,30,426000
1537,3143,5,33,381300
1538,1840,4,17,257000
1539,2464,5,40,306400
1540,2040,4,42,252000
1541,860,1,13,133000
1542,1738,4,4,259800
1543,2439,3,22,301900
1544,2889,4,0,378900
1545,824,1,19,123400
1546,1862,5,1,285200
1547,930,3,42,131000
1548,2052,4,45,250200
1549,907,1,36,114700
1550,971,3,0,177100
1551,2258,3,9,296800
1552,901,3,49,121100
1553,3713,4,50,411300
1554,3371,1,4,393100
1555,3122,1,40,332200
1556,2436,1,44,259600
1557,3915,2,12,449500
1558,3664,5,3,463400
1559,3804,1,23,417400
1560,1840,2,47,207000
1561,1129,2,26,156900
1562,2320,3,35,277000
1563,811,5,42,139100
1564,2141,3,35,259100
1565,1015,5,1,200500
1566,1138,3,31,162800
1567,2599,4,16,333900
1568,3508,5,11,439800
1569,3952,2,11,454200
1570,2550,2,20,305000
1571,2308,5,7,323800
1572,3221,3,21,381100
1573,3823,4,9,463300
1574,1509,4,19,221900
1575,2023,1,27,235300
1576,3313,5,50,381300
1577,1912,4,24,257200
1578,2091,3,48,241100
1579,1288,3,27,181800
1580,2361,2,3,303100
1581,846,4,44,130600
1582,1577,4,25,222700
1583,1839,3,12,251900
1584,1510,2,18,203000
1585,1200,4,33,177000
1586,2617,3,44,297700
1587,3828,2,15,437800
1588,3957,2,44,421700
1589,1049,3,3,181900
1590,1190,2,19,170000
1591,1134,2,40,143400
1592,1428,1,25,177800
1593,936,2,43,120600
1594,3730,4,37,426000
1595,3535,2,29,394500
1596,2321,4,5,317100
1597,1626,3,37,205600
1598,1526,2,12,210600
1599,2300,3,35,275000
1600,3441,5,16,428100
1601,1789,2,26,222900
1602,3219,3,34,367900
1603,1734,5,39,234400
1604,3842,4,32,442200
1605,1201,4,17,193100
1606,2266,4,19,297600
1607,1414,4,50,181400
1608,2096,4,32,267600
1609,1982,1,30,228200
1610,3842,3,36,428200
1611,3467,5,18,428700
1612,3035,5,32,371500
1613,1921,2,16,246100
1614,930,3,32,141000
1615,3652,1,35,390200
1616,1994,1,4,255400
1617,3783,3,39,419300
1618,3833,4,46,427300
1619,982,4,44,144200
1620,3830,3,26,437000
1621,1163,5,6,210300
1622,838,4,13,160800
1623,3344,2,3,401400
1624,2172,1,49,228200
1625,3829,4,17,455900
1626,1720,5,33,239000
1627,3569,4,48,398900
1628,815,4,15,156500
1629,1292,1,26,163200
1630,2249,2,37,257900
1631,1931,2,19,244100
1632,3741,5,45,429100
1633,1110,3,18,173000
1634,1538,3,0,233800
1635,1345,3,43,171500
1636,3261,5,22,404100
1637,1050,4,47,148000
1638,1558,2,8,217800
1639,2604,2,27,303400
1640,2097,4,19,280700
1641,2431,2,15,298100
1642,2714,2,12,329400
1643,3910,3,32,439000
1644,1613,3,2,239300
1645,828,1,14,128800
1646,1757,1,15,220700
1647,2832,2,29,324200
1648,1276,3,24,183600
1649,1117,1,13,158700
1650,1044,1,0,164400
1651,1547,3,32,202700
1652,1496,1,36,173600
1653,1071,4,28,169100
1654,2571,4,36,311100
1655,2062,3,7,279200
1656,3224,3,0,402400
1657,1065,1,23,143500
1658,3773,2,49,398300
1659,1720,5,0,272000
1660,1139,4,45,158900
1661,1188,4,42,166800
1662,3424,3,9,413400
1663,2850,2,17,338000
1664,1965,3,20,256500
1665,1175,1,9,168500
1666,2833,2,21,332300
1667,3171,1,50,327100
1668,945,4,44,140500
1669,2781,3,8,350100
1670,1092,3,8,181200
1671,1231,5,39,184100
1672,1504,2,44,176400
1673,3796,4,38,431600
1674,2798,5,20,359800
1675,3432,5,30,413200
1676,1198,3,1,198800
1677,3664,2,50,386400
1678,1763,3,23,233300
1679,3034,2,32,341400
1680,2841,5,10,374100
1681,2628,1,0,322800
1682,2908,4,48,332800
1683,1738,5,50,223800
1684,1509,3,7,223900
1685,1606,4,8,242600
1686,2263,5,20,306300
1687,2125,2,46,236500
1688,810,3,21,140000
1689,1885,5,28,260500
1690,2668,2,39,297800
1691,3073,2,2,375300
1692,3411,2,48,363100
1693,1571,4,24,223100
1694,2394,3,17,302400
1695,2407,2,10,300700
1696,2133,5,29,284300
1697,1684,2,24,214400
1698,2189,3,10,288900
1699,3978,4,33,454800
1700,1025,2,23,149500
1701,1624,5,47,215400
1702,3065,3,31,355500
1703,1736,2,2,241600
1704,3600,4,44,406000
1705,3353,1,24,371300
1706,3106,5,44,366600
1707,2711,2,19,322100
1708,2596,2,19,310600
1709,853,1,50,95300
1710,3918,3,16,455800
1711,1526,1,19,193600
1712,3536,3,17,416600
1713,2344,2,13,291400
1714,3970,1,33,424000
1715,1843,2,15,239300
1716,2713,1,31,300300
1717,2576,2,7,320600
1718,2396,2,41,268600
1719,2714,2,15,326400
1720,3266,4,38,378600
1721,3537,1,37,376700
1722,1649,4,3,251900
1723,2909,2,34,326900
1724,3063,5,27,379300
1725,802,3,42,118200
1726,959,1,41,114900
1727,1580,1,13,205000
1728,3991,3,4,475100
1729,1692,4,1,258200
1730,2830,3,44,319000
1731,3960,5,49,447000
1732,3176,2,23,364600
1733,1379,3,2,215900
1734,2733,3,22,331300
1735,2180,2,10,278000
1736,2090,1,37,232000
1737,2440,5,34,310000
1738,1751,3,0,255100
1739,3482,3,5,423200
1740,1787,1,5,233700
1741,2018,5,39,262800
1742,1720,2,25,217000
1743,3585,2,34,394500
1744,2155,4,12,293500
1745,969,5,24,172900
1746,1320,5,21,211000
1747,2286,3,16,292600
1748,839,4,13,160900
1749,2360,2,2,304000
1750,2218,5,3,318800
1751,1754,5,34,241400
1752,1783,1,46,192300
1753,3995,2,27,442500
1754,1774,1,42,195400
1755,837,4,1,172700
1756,3175,5,44,373500
1757,2074,4,47,250400
1758,1999,1,37,222900
1759,2425,2,46,266500
1760,1713,5,3,268300
1761,1253,2,46,149300
1762,836,4,48,125600
1763,2511,3,11,320100
1764,3820,2,33,419000
1765,1595,2,36,193500
1766,1772,2,43,204200
1767,1392,5,40,199200
1768,1937,4,29,254700
1769,3911,4,20,461100
1770,2124,5,27,285400
1771,3071,2,41,336100
1772,1117,2,49,132700
1773,3196,3,4,395600
1774,2962,2,32,334200
1775,3545,1,33,381500
1776,2146,2,31,253600
1777,2391,3,26,293100
1778,3911,1,2,449100
1779,2689,3,39,309900
1780,2887,3,43,325700
1781,2796,4,41,328600
1782,2572,5,50,307200
1783,2112,3,43,248200
1784,2085,2,3,275500
1785,1015,4,35,156500
1786,3183,1,35,343300
1787,2939,5,40,353900
1788,3200,4,2,408000
1789,3418,3,49,372800
1790,3663,4,0,456300
1791,2504,2,38,282400
1792,3628,2,39,393800
1793,1162,2,38,148200
1794,3404,5,26,414400
1795,2516,4,43,298600
1796,1993,4,2,287300
1797,1155,3,35,160500
1798,990,1,36,123000
1799,3269,2,29,367900
1800,1499,1,0,209900
1801,2854,1,9,336400
1802,2980,2,2,366000
1803,1356,2,37,168600
1804,1625,3,2,240500
1805,3608,5,36,424800
1806,1854,2,33,222400
1807,3382,1,19,379200
1808,1225,3,10,192500
1809,3519,4,18,423900
1810,3210,3,26,375000
1811,2374,2,23,284400
1812,2929,2,5,357900
1813,3203,5,0,420300
1814,1388,3,18,200800
1815,2812,2,9,342200
1816,2347,1,43,251700
1817,1094,1,31,138400
1818,2785,3,47,311500
1819,2047,5,36,268700
1820,2348,3,35,279800
1821,3917,5,1,490700
1822,2490,1,36,273000
1823,1936,2,13,250600
1824,2056,4,45,250600
1825,2864,2,12,344400
1826,1159,1,49,126900
1827,3713,1,16,415300
1828,1499,2,26,193900
1829,1247,2,28,166700
1830,3703,1,12,418300
1831,3212,2,48,343200
1832,1474,4,24,213400
1833,1807,4,23,247700
1834,2149,3,47,247900
1835,3314,4,35,386400
1836,3261,1,22,364100
1837,1385,1,25,173500
1838,2056,3,47,238600
1839,2047,5,35,269700
1840,1793,3,5,254300
1841,2235,5,15,308500
1842,1371,5,9,228100
1843,3182,2,38,350200
1844,2045,4,26,268500
1845,2884,5,1,387400
1846,1788,2,9,239800
1847,1077,3,47,140700
1848,2019,3,7,274900
1849,3763,5,8,468300
1850,2687,2,12,326700
1851,1283,1,7,181300
1852,2065,4,26,270500
1853,1530,5,45,208000
1854,3039,1,41,322900
1855,1840,4,20,254000
1856,3371,1,40,357100
1857,1717,2,33,208700
1858,3248,5,28,396800
1859,1685,1,29,199500
1860,3552,1,43,372200
1861,821,1,15,127100
1862,1273,5,0,227300
1863,3991,2,44,425100
1864,3057,2,46,329700
1865,3153,1,28,347300
1866,1503,2,41,179300
1867,1486,4,29,209600
1868,1084,2,21,157400
1869,1515,1,14,197500
1870,1562,4,19,227200
1871,2050,5,37,268000
1872,1747,3,22,232700
1873,3228,2,30,362800
1874,3307,4,16,404700
1875,1830,3,34,229000
1876,828,5,1,181800
1877,1706,3,46,204600
1878,3904,5,30,460400
1879,3726,1,25,407600
1880,2926,1,30,322600
1881,3794,5,7,472400
1882,3306,3,15,395600
1883,1369,2,11,195900
1884,2806,3,18,342600
1885,2253,3,43,262300
1886,1537,2,12,211700
1887,1315,3,0,211500
1888,2800,3,12,348000
1889,3970,4,3,484000
1890,3244,5,50,374400
1891,838,1,44,99800
1892,1686,5,47,221600
1893,3644,3,30,414400
1894,3004,2,7,363400
1895,1898,2,26,233800
1896,3731,1,7,426100
1897,2623,1,50,272300
1898,2510,1,23,288000
1899,1773,2,21,226300
1900,3955,3,39,436500
1901,3893,1,28,421300
1902,2362,1,8,288200
1903,3696,2,16,423600
1904,3595,3,0,439500
1905,1788,1,43,195800
1906,820,3,31,131000
1907,3150,4,19,386000
1908,1668,1,0,226800
1909,883,1,24,124300
1910,2482,2,40,278200
1911,2776,4,26,341600
1912,2210,4,22,289000
1913,2330,4,17,306000
1914,1369,5,30,206900
1915,1733,2,27,216300
1916,2780,2,41,307000
1917,2655,1,20,305500
1918,3856,2,11,444600
1919,1592,1,36,183200
1920,1591,1,23,196100
1921,2609,5,50,310900
1922,2094,2,38,241400
1923,3339,2,48,355900
1924,3055,5,32,373500
1925,2407,5,50,290700
1926,1883,2,16,242300
1927,3277,2,32,365700
1928,1784,1,15,223400
1929,2480,3,50,278000
1930,1319,1,26,165900
1931,1390,4,40,189000
1932,1850,4,27,248000
1933,2509,3,35,295900
1934,2835,5,6,377500
1935,3046,4,33,361600
1936,3234,5,45,378400
1937,1148,5,0,214800
1938,1759,1,3,232900
1939,2763,5,25,351300
1940,1492,3,19,210200
1941,2359,1,50,245900
1942,1177,3,12,185700
1943,3746,5,34,440600
1944,3763,4,9,457300
1945,1326,5,7,225600
1946,3581,3,17,421100
1947,3053,2,16,359300
1948,3302,2,4,396200
1949,2059,4,29,266900
1950,2675,3,30,317500
1951,2563,4,38,308300
1952,1320,1,23,169000
1953,2501,5,16,334100
1954,1816,1,33,208600
1955,3803,2,42,408300
1956,3573,5,34,423300
1957,1813,1,14,227300
1958,3348,2,10,394800
1959,916,1,33,118600
1960,3233,5,7,416300
1961,2167,1,14,262700
1962,1383,5,35,203300
1963,1194,1,36,143400
1964,1887,4,22,256700
1965,3568,1,38,378800
1966,871,1,25,122100
1967,1073,4,33,164300
1968,2813,2,10,341300
1969,2143,5,11,303300
1970,1137,3,7,186700
1971,2189,2,45,243900
1972,1406,5,7,233600
1973,965,1,40,116500
1974,2367,2,4,302700
1975,2858,1,44,301800
1976,2124,2,9,273400
1977,1528,2,2,220800
1978,3648,3,42,402800
1979,2843,4,36,338300
1980,901,2,21,139100
1981,2215,1,24,257500
1982,1578,3,3,234800
1983,1013,2,36,135300
1984,1911,4,7,274100
1985,2376,1,29,268600
1986,3248,3,8,396800
1987,3435,5,14,429500
1988,3736,4,0,463600
1989,3917,5,50,441700
1990,2495,5,43,306500
1991,1391,3,12,207100
1992,2133,3,3,290300
1993,1909,3,15,255900
1994,2939,5,43,350900
1995,3520,1,46,366000
1996,1513,3,0,231300
1997,1735,4,13,250500
1998,2751,3,26,329100
1999,1041,3,25,159100
2000,2843,3,46,318300
2001,801,5,31,149100
2002,3072,1,39,328200
2003,3648,3,1,443800
2004,2568,5,15,341800
2005,2749,4,27,337900
2006,3436,1,48,355600
2007,2963,5,25,371300
2008,1717,2,10,231700
2009,3974,4,22,465400
2010,3041,4,29,365100
2011,3718,2,30,411800
2012,889,5,1,187900
2013,2509,5,19,331900
2014,2969,4,28,358900
2015,942,5,9,185200
2016,3841,2,17,437100
2017,905,5,30,160500
2018,1686,4,3,255600
2019,1227,5,26,196700
2020,2128,1,17,255800
2021,2695,2,43,296500
2022,2794,2,30,319400
2023,1116,3,6,185600
2024,2786,5,18,360600
2025,1434,2,38,175400
2026,2725,5,1,371500
2027,2856,1,13,332600
2028,3621,4,35,417100
2029,3944,4,42,442400
2030,3070,3,45,342000
2031,2239,3,27,276900
2032,1352,2,37,168200
2033,1515,2,2,219500
2034,2087,2,28,250700
2035,2513,1,26,285300
2036,2683,3,47,301300
2037,1907,3,47,223700
2038,2141,4,2,302100
2039,910,3,47,124000
2040,1050,3,29,156000
2041,3230,1,17,366000
2042,2854,2,7,348400
2043,1258,1,9,176800
2044,1907,5,21,269700
2045,1007,4,23,167700
2046,1699,4,2,257900
2047,821,4,13,159100
2048,1209,2,46,144900
2049,1694,2,23,216400
2050,1314,2,26,175400
2051,3998,4,33,456800
2052,1608,4,30,220800
2053,1673,4,47,210300
2054,813,5,26,155300
2055,1770,5,44,233000
2056,3825,4,28,444500
2057,3861,2,28,428100
2058,3883,2,46,412300
2059,2934,5,45,348400
2060,3756,5,49,426600
2061,2360,4,47,279000
2062,2124,4,11,291400
2063,2066,2,13,263600
2064,2969,3,26,350900
2065,1549,2,46,178900
2066,1484,2,1,217400
2067,2727,4,36,326700
2068,3156,3,44,351600
2069,1494,3,17,212400
2070,3135,4,12,391500
2071,1106,1,8,162600
2072,2789,4,28,340900
2073,3761,5,9,467100
2074,1461,3,19,207100
2075,1348,4,36,188800
2076,1111,2,28,153100
2077,3720,2,5,437000
2078,1882,2,40,218200
2079,3771,4,25,442100
2080,2537,1,21,292700
2081,1554,5,42,213400
2082,834,2,46,107400
2083,1244,4,37,177400
2084,2940,1,25,329000
2085,2782,3,16,342200
2086,2030,3,0,283000
2087,1152,5,30,185200
2088,1702,4,8,252200
2089,2155,4,25,280500
2090,3709,2,49,391900
2091,2548,1,5,309800
2092,958,5,45,150800
2093,2777,1,1,336700
2094,1756,5,41,234600
2095,2871,4,26,351100
2096,1203,4,0,210300
2097,3652,5,29,436200
2098,1315,1,17,174500
2099,3579,3,33,404900
2100,2187,3,20,278700
2101,3379,2,0,407900
2102,1755,2,46,199500
2103,2999,1,31,328900
2104,2512,4,42,299200
2105,3794,1,33,406400
2106,1407,5,46,194700
2107,3267,3,13,393700
2108,2073,2,4,273300
2109,3988,1,35,423800
2110,3713,1,31,400300
2111,2335,5,8,325500
2112,3425,4,44,388500
2113,3182,4,34,374200
2114,2241,3,24,280100
2115,3779,2,10,437900
2116,2597,4,45,304700
2117,1094,4,40,159400
2118,1554,4,12,233400
2119,2194,1,29,250400
2120,985,4,33,155500
2121,2069,5,31,275900
