House_ID,Area,Bedrooms,Bathrooms,Garage,Floors,Has_Garden,Location_Score,Year_Built,Distance_Center,Renovated,Price
515,1796,2,3,0,2,1,9,1979,6,0,239600
516,3957,1,3,1,2,0,2,2002,50,0,390700
517,3544,1,1,0,3,0,8,1993,27,1,378900
518,2043,2,3,0,2,0,3,1991,26,1,235300
519,1892,5,2,0,2,0,2,2023,12,1,296200
520,3918,1,1,0,1,1,8,1980,41,0,375300
521,1808,4,2,0,1,0,3,2020,34,1,240800
522,2941,2,3,1,2,1,7,2000,11,0,371600
523,2573,3,1,1,3,1,4,2000,44,0,282300
524,1757,2,1,0,2,0,7,1987,31,0,186200
525,3859,3,1,0,3,0,6,1971,42,1,381900
526,1252,1,3,0,3,1,7,1997,9,1,194700
527,2027,5,2,1,1,0,1,1981,2,0,278700
528,3759,3,2,0,1,1,1,1981,31,0,386400
529,3065,5,1,0,1,1,1,2002,26,1,367500
530,3321,3,1,0,3,0,2,2007,25,1,381600
531,3279,5,2,1,3,0,5,1970,4,0,403900
532,3188,3,2,0,1,0,6,1995,49,0,320300
533,1350,2,1,1,2,1,2,1985,11,1,184500
534,2435,2,3,0,3,1,4,1981,2,1,311500
535,2112,1,1,1,3,0,6,2014,20,1,271200
536,2557,2,1,0,3,0,5,2005,47,1,266200
537,1156,4,2,1,1,1,5,2002,23,1,192100
538,2870,1,3,1,1,0,1,1986,36,1,289000
539,2585,2,1,1,1,0,6,1996,5,0,320000
540,3369,2,3,0,2,1,1,1995,7,0,395400
541,2581,4,1,1,3,1,8,1995,2,0,359100
542,3971,5,2,0,3,1,7,1998,15,0,486600
543,3649,2,3,0,2,0,1,1980,22,1,386900
544,3609,3,2,0,1,1,3,1987,7,0,417400
545,3289,5,1,0,1,0,1,2001,23,1,387400
546,2431,3,2,0,1,0,10,2005,24,1,307100
547,3616,5,1,1,2,1,5,1989,0,1,467600
548,1815,3,1,0,3,1,7,2022,47,0,222000
549,2148,2,3,1,3,1,3,1972,28,1,240800
550,1315,3,2,1,1,0,6,2017,48,0,164500
551,3887,2,2,1,1,0,5,2006,12,0,452700
552,3639,4,1,0,1,1,7,1983,38,1,389900
553,1135,3,1,1,1,1,4,2014,41,1,158000
554,2582,1,3,0,3,1,4,2021,45,1,291700
555,3105,1,1,0,1,1,8,2016,5,1,391000
556,1296,3,2,1,2,0,8,1981,30,1,167600
557,1695,2,2,1,2,1,1,2020,34,1,222500
558,3007,5,1,1,3,1,10,1974,23,0,363200
559,1651,4,3,1,1,0,8,1995,4,0,261100
560,2487,3,2,0,3,1,6,2023,19,0,335200
561,2731,4,3,1,1,1,5,2003,32,0,335100
562,3537,2,1,0,1,1,8,2006,34,1,390700
563,3227,1,2,0,3,1,8,2020,45,0,351200
564,2368,2,2,1,1,1,5,2025,38,1,293800
565,1756,2,2,0,3,1,5,2020,18,1,255600
566,3538,3,2,1,2,1,5,1998,4,0,440800
567,2436,4,2,0,2,0,1,1999,34,0,274600
568,2091,5,1,0,2,1,3,2021,3,1,330600
569,2240,4,1,0,1,0,9,2006,37,1,272500
570,1991,5,2,1,3,1,7,2001,34,0,271100
571,1866,1,3,1,2,1,9,2019,38,1,243600
572,1084,4,1,1,2,0,2,1986,15,1,166900
573,3244,5,3,1,1,0,10,1975,29,1,383900
574,811,4,1,1,1,1,2,2000,0,1,179100
575,2430,2,2,0,1,1,6,1986,17,0,279500
576,3346,1,3,0,1,1,8,2005,46,0,345600
577,1553,4,3,1,2,1,1,2020,48,1,212300
578,2882,2,3,0,2,1,4,1972,44,0,274200
579,3574,2,2,0,1,0,3,2017,2,1,442400
580,3696,1,2,1,3,0,1,1990,13,0,404100
581,889,4,1,0,3,0,5,1997,24,1,145900
582,1575,3,2,1,3,1,10,2015,43,1,223000
583,3452,3,1,0,2,1,9,2007,8,1,437200
584,3817,3,3,1,1,0,2,1990,43,0,392200
585,2425,2,1,0,2,0,2,1987,12,0,271500
586,3869,4,1,1,1,1,7,2014,50,0,426900
587,1217,5,3,1,1,0,6,2002,40,1,183700
588,914,4,2,0,3,1,10,1998,39,0,140900
589,1416,1,3,0,3,1,2,2017,22,1,201600
590,1625,5,1,1,1,0,6,2021,39,0,228000
591,2449,1,2,0,1,1,3,2009,12,0,295900
592,2316,4,1,0,2,1,4,1975,43,0,232100
593,3946,1,2,1,2,1,10,1993,20,0,442600
594,1212,2,2,1,1,0,1,2021,13,1,197700
595,1528,3,1,1,1,1,6,2000,30,1,203800
596,3868,4,2,0,3,1,2,1988,31,1,429300
597,3608,5,1,1,2,0,4,2015,25,0,440300
598,1475,5,1,1,1,0,10,1992,15,1,235000
599,2692,1,3,1,1,0,5,2021,48,1,296200
600,3304,3,3,0,2,0,3,2008,20,0,390400
601,3767,4,2,0,1,1,8,2005,8,0,469700
602,3039,2,3,1,2,0,9,2012,36,1,360900
603,3586,1,1,0,3,0,8,1971,30,0,349600
604,1922,4,2,0,2,1,2,2013,50,1,228200
605,2371,4,3,1,2,0,1,2020,33,1,310600
606,1777,3,2,0,2,0,7,2021,20,1,260700
607,1808,5,3,0,1,0,4,1996,26,0,238800
608,2943,3,2,0,3,0,9,2024,49,0,336800
609,2487,1,3,0,1,0,4,2000,38,1,259700
610,3510,1,3,0,2,0,5,2018,15,1,419500
611,836,3,2,1,1,1,4,1987,7,0,150100
612,2348,4,3,0,3,0,9,2021,9,0,349300
613,3126,5,1,1,3,0,8,2001,16,1,409600
614,3064,1,3,1,2,0,7,2021,7,0,394900
615,3714,3,2,0,1,1,8,2015,32,1,435400
616,1672,1,2,0,1,0,8,2025,1,1,261700
617,2621,5,1,0,3,1,9,1973,38,1,298100
618,2096,2,3,0,2,1,7,1995,18,1,270600
619,2909,2,3,1,3,1,9,2020,4,1,412900
620,1395,4,2,1,2,0,7,2011,11,1,244000
621,2703,4,3,1,2,1,9,2020,19,1,386800
622,1528,2,2,1,2,0,7,1993,20,1,205800
623,2165,5,1,1,2,0,10,1992,9,0,309000
624,1196,3,3,1,3,1,2,2014,11,0,214100
625,1498,3,3,0,1,1,6,2024,41,0,203300
626,3890,5,1,0,2,0,9,2012,39,0,446500
627,3024,3,1,0,1,0,3,1986,4,1,358400
628,2435,4,1,0,3,1,1,1985,19,0,287000
629,1195,3,3,1,2,0,5,1993,1,0,205000
630,3292,3,1,1,3,0,8,2014,15,1,420700
631,875,4,3,1,3,1,2,2021,3,0,211000
632,1064,1,2,1,3,0,6,1995,49,1,108900
633,3302,2,1,0,3,0,3,2008,4,1,404200
634,2619,3,1,1,2,1,2,1980,3,0,321400
635,1517,2,2,0,1,0,9,1978,27,1,172200
636,3582,2,1,1,1,0,2,2024,34,1,403200
637,1650,5,2,0,3,0,8,2014,28,1,254000
638,2190,5,3,0,2,1,7,2015,42,1,294000
639,943,5,1,0,1,1,3,2018,46,1,145300
640,1684,1,2,1,1,0,7,2008,48,1,181400
641,3940,1,2,0,2,0,10,1985,23,1,422500
642,3970,2,1,1,1,0,2,1974,27,0,395500
643,1195,2,1,1,3,1,4,2002,13,1,190000
644,3896,2,2,0,1,0,6,2009,24,1,439600
645,3795,2,2,0,3,1,9,1997,2,1,468500
646,3738,4,2,0,1,1,7,2015,40,1,433800
647,2292,2,2,1,3,1,6,2016,22,1,309200
648,1967,5,3,0,1,0,10,2022,12,0,313700
649,3416,2,2,1,2,0,2,1972,50,0,311600
650,1862,5,2,0,1,1,9,1985,11,0,266700
651,2956,5,1,0,3,1,4,1975,5,0,366100
652,1865,2,2,0,3,1,1,1986,14,0,223500
653,2009,2,2,1,2,1,1,1995,35,0,220400
654,3782,3,2,1,2,1,1,1989,17,0,428700
655,3245,5,3,0,2,0,3,2012,5,0,431000
656,1433,2,3,1,1,0,1,2003,33,0,169800
657,1956,2,1,0,1,1,5,2018,34,0,231600
658,2038,3,1,1,2,0,2,2010,10,1,283800
659,1532,4,3,0,2,0,3,1981,50,1,158200
660,1034,5,1,0,1,1,2,2004,34,1,156400
661,3505,5,1,1,1,1,9,2010,20,0,445500
662,1550,3,3,0,2,0,5,1991,1,0,230500
663,3435,4,3,0,3,1,1,1978,9,0,405000
664,3880,1,2,0,1,0,3,1991,45,1,372500
665,3945,3,1,1,1,1,7,1984,37,1,421000
666,1753,2,2,0,2,0,4,2009,34,1,209300
667,3339,2,3,1,3,1,7,1988,23,1,391400
668,3760,2,2,1,2,1,9,2003,8,0,460000
669,2342,1,3,1,2,1,6,2021,32,1,296200
670,1997,2,2,0,3,0,6,1976,13,0,232200
671,2476,1,1,1,1,0,5,2001,35,0,257100
672,1991,3,2,1,1,0,1,2004,49,1,214600
673,3017,1,3,0,3,1,4,2023,48,1,332700
674,2216,2,2,0,2,1,7,2009,35,1,266100
675,3793,5,3,1,1,1,1,1973,25,1,430800
676,3642,2,1,0,1,0,5,1998,18,1,405200
677,3481,1,3,1,1,0,8,2001,25,1,395600
678,2017,1,3,0,1,0,2,1995,4,0,247700
679,2340,4,3,1,1,1,7,2019,0,1,371000
680,2876,4,1,1,3,1,10,2017,23,1,390100
681,2245,4,3,0,1,0,4,2008,12,1,312500
682,3186,2,1,1,2,0,5,1985,49,1,311100
683,2319,1,3,0,3,1,8,2019,43,1,274400
684,2188,4,3,0,3,0,4,1981,48,1,231800
685,2656,5,1,0,2,0,9,2007,14,1,362600
686,2165,3,2,1,3,1,8,1994,44,0,248500
687,1299,3,1,0,1,0,4,1989,13,1,177400
688,2480,4,2,1,2,1,10,1992,16,1,338000
689,1310,4,3,1,2,0,3,2019,49,1,183500
690,1016,4,1,0,3,1,9,2007,2,0,208600
691,2124,3,3,0,3,1,1,1985,37,0,228900
692,1955,4,2,0,1,0,10,1995,23,0,254000
693,2627,5,3,0,1,0,6,1997,39,0,306200
694,3941,5,1,0,2,1,3,2022,7,0,503600
695,2610,5,3,1,2,0,4,1992,35,0,312500
696,3292,5,2,0,3,0,10,2006,19,1,427700
697,3723,1,1,1,2,1,5,2003,47,1,381800
698,2005,4,2,1,1,0,7,2014,41,1,260000
699,3014,2,1,0,1,1,10,1977,29,0,313900
700,890,1,3,1,3,1,8,1976,28,0,112000
701,1513,2,2,1,2,1,3,2008,6,1,238300
702,2681,2,2,0,2,1,8,2014,29,1,328600
703,838,1,2,1,3,1,1,1992,6,0,136800
704,3997,4,1,1,2,0,2,1985,32,0,424700
705,972,1,3,0,2,1,3,1982,31,1,107700
706,1452,3,2,0,1,0,7,2023,6,1,248200
707,1553,5,3,0,2,0,9,1994,17,1,244800
708,2043,1,1,0,2,0,6,1999,11,0,244800
709,1881,1,2,0,3,1,1,2021,41,1,216600
710,2483,3,2,1,2,0,3,1973,26,0,267300
711,3323,5,1,0,2,0,4,1973,21,1,374800
712,1255,2,2,0,2,1,6,1970,5,0,167000
713,1628,3,1,0,3,0,6,2012,19,1,234300
714,1694,4,1,0,2,0,9,2004,4,1,268400
715,2184,1,1,0,2,1,3,1985,1,1,266900
716,2758,1,1,0,3,0,8,2016,46,1,294800
717,3872,3,2,0,2,0,6,2003,45,0,405700
718,3234,1,2,1,3,0,6,2015,46,1,350400
719,2796,5,1,1,3,0,8,2017,34,0,358600
720,3195,5,2,1,2,0,10,1981,9,1,413000
721,989,3,2,0,2,0,9,1976,46,0,94900
722,1304,3,3,1,2,0,4,2011,40,0,173400
723,2014,3,2,0,1,1,8,2015,16,0,282400
724,2331,4,1,0,3,1,8,1993,8,1,322100
725,1623,1,1,0,1,0,5,2011,19,1,204800
726,1728,2,1,0,1,0,10,1996,44,0,175800
727,1733,2,1,0,2,1,4,1979,38,1,172300
728,1940,2,1,1,3,1,1,2019,50,0,213000
729,933,3,3,1,2,1,7,1982,28,1,144300
730,2905,4,2,1,2,1,5,1975,15,1,355000
731,1484,4,2,0,2,1,4,1990,15,1,217900
732,3519,2,2,1,3,0,8,1995,26,0,395900
733,3020,2,2,1,3,0,7,1986,7,1,370500
734,2652,4,3,1,3,1,2,1986,13,0,338700
735,1614,3,1,1,3,0,6,2011,16,1,244400
736,1972,3,2,1,2,1,6,2005,39,0,240700
737,879,2,1,0,1,1,7,1982,5,0,135400
738,3733,5,2,1,1,0,1,1983,25,0,416800
739,1002,3,3,1,3,1,7,2006,26,1,181200
740,3611,5,3,0,1,1,8,2010,38,1,436100
741,2052,1,2,0,2,1,7,1973,44,0,183200
742,2499,3,1,0,3,1,9,1980,42,0,259900
743,2050,5,2,0,1,1,7,2022,18,0,308000
744,2482,1,2,0,3,1,10,2008,17,1,317700
745,2355,1,3,0,2,0,1,1979,29,0,229000
746,2894,2,1,1,2,0,1,2011,16,1,349400
747,2056,5,3,0,2,0,6,1979,41,0,231100
748,2349,2,2,1,1,0,1,2013,6,0,306900
749,1966,1,3,0,3,0,1,1996,13,0,234100
750,2196,3,1,0,1,1,8,2018,50,1,254600
751,3503,3,2,1,1,0,7,1983,10,1,415300
752,1270,3,2,1,2,0,4,1975,40,0,129000
753,3818,5,2,0,1,1,3,1992,2,1,477800
754,1835,4,1,1,3,1,2,1977,28,1,222500
755,2153,2,2,1,2,1,2,2015,38,0,252300
756,3583,4,1,1,2,0,4,2004,40,1,401300
757,3631,4,1,1,3,1,2,2003,29,0,419600
758,1767,1,1,1,1,0,9,2001,7,0,236200
759,1157,2,2,0,1,1,8,2006,2,1,205700
760,3819,1,3,1,2,1,6,2013,35,0,424400
761,1467,4,3,1,1,0,10,2012,40,0,209700
762,1172,1,2,0,3,0,9,2020,27,1,175700
763,1831,1,1,1,3,1,4,1985,2,1,243100
764,1945,5,2,1,2,0,7,2015,33,1,280000
765,2171,2,3,0,2,1,8,2011,39,0,257600
766,3523,2,1,0,3,0,7,2020,44,0,379300
767,889,4,2,1,3,0,2,2014,37,0,143400
768,3545,3,1,1,1,0,1,1992,24,0,383500
769,1339,1,3,1,1,1,4,1998,34,1,162900
770,3579,2,1,1,2,1,6,1973,1,0,411400
771,1668,3,2,1,3,0,5,2006,25,0,227300
772,840,2,3,1,2,1,1,1997,31,1,123500
773,1539,4,2,1,3,1,6,1978,40,1,188900
774,2746,1,2,1,3,0,9,1988,40,0,282600
775,3349,5,2,1,2,0,8,2012,50,1,393900
776,3806,4,1,0,1,1,3,1977,48,1,377600
777,2024,4,3,1,2,0,4,2005,42,0,246400
778,1728,4,2,0,1,1,10,1990,17,0,241300
779,2836,3,2,0,3,0,6,1973,14,0,321600
780,3308,4,1,0,3,0,9,1991,19,1,397300
781,3579,5,1,0,1,1,5,2005,1,0,460400
782,3599,1,1,1,2,1,2,1985,31,1,369400
783,1724,2,2,1,1,1,10,2010,16,0,250400
784,3756,3,2,1,2,0,10,2017,16,1,474600
785,2381,4,3,1,3,0,1,2024,25,0,323600
786,1189,2,2,0,3,1,8,2009,3,1,216400
787,2417,4,1,0,2,0,10,2024,1,0,360200
788,3730,1,2,1,2,1,2,2017,28,0,417000
789,1055,5,3,1,3,1,4,2007,3,1,236000
790,1508,5,1,0,2,0,6,2000,21,0,217300
791,2638,3,3,1,3,0,1,1991,31,0,297300
792,2744,2,3,1,1,0,10,1997,43,1,304900
793,3297,2,1,1,3,0,5,1989,34,1,351700
794,809,5,2,0,3,1,5,1971,30,1,123900
795,3671,1,2,0,2,1,1,1985,49,0,337600
796,1597,3,2,1,3,1,2,1975,48,0,154700
797,1676,4,2,1,1,0,3,1985,23,0,210100
798,1828,3,3,0,3,0,9,2002,11,1,272300
799,3990,5,2,1,3,0,4,1984,25,1,462500
800,1815,4,2,0,3,1,3,1991,39,0,210000
801,2624,3,1,0,1,1,2,2002,37,1,288900
802,1173,1,2,0,1,1,1,2001,39,1,122800
803,3936,2,2,0,3,0,1,2002,25,0,424100
804,2993,4,3,1,2,0,4,1998,32,0,351300
805,1023,3,1,1,2,1,5,2007,31,1,159800
806,2062,1,1,1,1,1,7,2002,40,0,219200
807,3024,3,3,1,2,0,7,2018,32,0,370400
808,2602,4,3,1,3,1,8,1997,2,1,380200
809,1652,1,3,0,1,1,10,1981,12,1,214200
810,862,2,3,1,1,0,8,1970,47,1,79700
811,2040,1,2,1,1,0,1,1974,31,1,196500
812,3674,3,3,0,3,1,5,2017,27,0,438900
813,3642,3,1,0,1,0,1,1986,43,0,350700
814,1488,3,1,1,1,1,3,1999,45,1,170300
815,2284,3,2,1,1,1,2,1996,30,0,265400
816,2433,3,3,1,3,1,7,1973,0,0,323300
817,2952,5,3,0,3,1,4,1988,6,0,387200
818,3970,1,2,0,1,0,3,1991,24,0,406000
819,1310,1,2,1,2,1,6,1984,40,1,139000
820,1184,1,2,0,1,1,6,1989,41,0,111900
821,1204,1,3,1,3,0,2,1978,27,0,128900
822,3670,4,3,1,3,1,10,2000,39,0,431500
823,1317,3,1,0,1,1,6,2012,11,1,215200
824,1275,5,2,0,2,0,8,2009,28,0,201500
825,2800,4,2,1,3,0,1,1990,2,1,368000
826,3556,1,2,1,1,1,3,1986,29,1,373100
827,2468,1,2,0,1,0,6,1992,5,1,298300
828,2693,5,3,1,3,1,10,1973,48,0,303300
829,3618,1,1,1,3,1,8,1983,32,1,382800
830,2260,1,1,0,2,1,8,2023,49,1,250500
831,3894,1,3,0,2,1,3,1995,6,1,450400
832,3844,1,3,0,3,0,1,1994,29,0,395900
833,3524,4,2,1,2,1,2,1971,24,1,393400
834,1513,4,2,0,2,0,6,1995,42,1,183300
835,882,4,2,0,1,0,8,1996,14,0,157200
836,1968,1,3,1,1,0,9,2015,46,0,221800
837,3956,2,3,1,3,1,10,1994,41,0,431100
838,3949,4,3,1,3,1,3,1975,2,0,475900
839,3304,3,1,0,1,0,3,1974,4,1,374400
840,2701,3,2,0,3,1,5,2020,3,0,375600
841,2848,2,1,1,1,0,1,2018,20,1,342800
842,850,5,2,0,2,0,1,1983,1,1,166500
843,1484,3,3,0,3,1,4,2016,37,1,208900
844,1516,5,1,0,1,1,9,1995,36,0,199600
845,2269,3,1,0,2,0,6,2010,16,1,297900
846,1248,2,3,1,2,0,8,2018,35,1,187300
847,1680,4,3,0,2,0,6,2002,1,1,273500
848,1287,5,2,1,1,1,9,2019,42,0,204700
849,2623,5,2,1,1,0,8,2005,19,0,350800
850,2881,2,3,1,2,0,4,2011,39,1,329600
851,2942,5,2,0,2,1,9,2012,18,1,401200
852,3943,3,1,1,3,1,10,2008,38,0,448300
853,2374,4,3,1,1,0,9,2005,17,1,332900
854,3001,1,3,0,3,0,7,2020,18,1,373100
855,1049,2,3,1,1,1,7,2013,25,0,171400
856,1473,5,3,1,2,1,8,2012,43,0,220800
857,1237,5,3,0,1,1,8,2023,43,0,197200
858,2965,5,2,1,1,1,7,1978,23,0,356000
859,1570,5,2,1,3,0,9,1989,22,1,240000
860,1067,2,3,1,2,1,6,1979,36,0,123700
861,2784,3,1,1,2,1,3,1980,34,1,300400
862,1877,3,2,0,1,1,4,2021,36,0,236700
863,1035,4,3,0,1,0,5,2003,5,0,192000
864,1188,4,2,1,3,1,3,2022,13,1,232300
865,3837,1,2,1,1,1,6,2020,14,1,463700
866,1562,3,3,0,3,1,7,2014,46,0,200200
867,2648,2,3,1,2,1,7,2015,37,1,325300
868,3248,3,2,1,3,0,5,2003,25,0,382300
869,1423,3,2,0,2,1,4,1997,13,1,211800
870,3614,4,3,1,2,0,7,2022,32,1,450400
871,3766,5,3,0,3,1,10,2007,33,1,466100
872,2052,5,1,0,2,1,2,1999,30,0,255200
873,3700,3,1,1,1,0,4,1979,30,0,383000
874,1377,3,3,1,2,0,8,1989,27,1,193200
875,2922,3,2,0,2,1,1,1992,18,0,336200
876,1234,3,1,0,3,0,7,1981,8,1,182400
877,2950,4,2,1,1,0,3,2007,30,0,349000
878,1563,3,3,1,1,1,6,2000,8,1,250300
879,3585,3,1,0,3,0,2,1983,27,1,381000
880,3653,1,3,0,1,1,4,2017,24,0,413300
881,2129,1,1,1,3,0,3,1980,36,0,201900
882,2945,3,1,0,2,1,10,2014,36,0,346500
883,3645,5,3,0,2,0,7,2018,37,0,437000
884,2158,2,2,0,1,1,10,2025,23,1,297300
885,3706,1,2,0,2,1,4,2025,30,0,415600
886,3282,3,1,0,1,1,7,1986,19,0,368700
887,1246,1,3,1,1,1,10,1970,10,1,173600
888,2817,3,3,0,3,1,10,1980,26,0,327700
889,2131,5,3,1,3,0,9,1999,31,1,297600
890,1048,5,1,1,1,1,6,1987,49,0,127300
891,965,1,3,0,1,1,1,2008,10,1,157500
892,3831,2,1,1,2,1,7,2004,7,0,460600
893,2158,2,2,1,1,1,10,2009,38,0,259800
894,1819,2,2,1,2,0,6,2016,35,0,226400
895,1341,2,1,0,3,1,6,1990,30,0,156100
896,1558,4,3,1,1,1,8,1991,16,0,235800
897,3977,3,3,0,1,1,4,2018,49,1,436200
898,2928,5,3,1,2,1,1,1993,44,1,338800
899,2980,2,2,0,2,1,10,1990,10,1,367000
900,1596,4,3,0,3,1,8,1994,5,0,257100
901,3747,3,1,0,3,1,3,2009,3,0,460200
902,937,4,3,0,2,1,5,2025,34,1,176700
903,3031,1,1,0,3,0,8,2025,37,0,337600
904,2153,1,3,0,1,1,10,1990,50,0,209300
905,3632,2,2,1,2,1,3,1971,30,0,370200
906,2675,1,1,0,2,0,5,1992,39,0,257000
907,3831,3,2,1,1,1,5,2001,49,1,409600
908,868,2,3,0,3,1,7,1977,28,0,110800
909,3393,4,1,0,3,0,1,1988,34,0,357300
910,2900,5,2,1,3,1,6,2006,46,0,347000
911,2273,5,2,1,3,1,4,1987,36,0,276300
912,1004,5,3,1,3,0,10,1997,4,0,218400
913,2973,3,2,1,2,0,1,1988,50,1,298300
914,842,2,3,0,1,0,1,1999,18,1,128200
915,2706,1,2,0,3,0,3,1976,6,0,297600
916,2958,2,3,0,3,1,5,2011,36,1,344800
917,1560,4,3,0,2,1,2,2010,3,1,264500
918,3695,5,2,1,2,0,7,2013,44,1,436500
919,2942,2,2,0,3,1,1,1983,3,0,344700
920,2794,2,2,0,2,0,3,1977,21,1,298900
921,2735,1,1,1,2,1,7,2013,26,0,321500
922,1699,4,3,1,1,0,8,2024,42,0,237900
923,1159,5,1,0,2,1,9,2015,16,0,216900
924,3747,1,3,1,1,0,7,2007,24,1,427700
925,2519,5,2,0,2,0,2,1971,1,1,323400
926,1080,1,3,1,2,0,6,1994,7,1,174500
927,2687,1,2,1,1,1,3,1995,8,0,319700
928,1466,5,1,1,3,0,4,1988,21,0,208100
929,892,4,1,0,1,0,8,2008,6,1,184200
930,1471,3,1,1,1,0,3,1996,12,1,209100
931,2769,3,1,0,1,0,1,1989,41,1,276400
932,860,2,1,0,1,1,8,2000,14,0,140000
933,3481,2,3,0,2,0,4,1992,30,0,369100
934,3922,4,3,0,3,1,3,1974,7,0,456700
935,1828,3,1,0,1,1,1,1971,33,1,182300
936,2289,2,3,1,1,1,1,1981,22,0,255900
937,1403,3,3,0,2,1,7,1986,7,0,211800
938,1481,3,1,1,1,0,10,2015,44,1,195100
939,3381,3,3,0,2,0,4,1989,13,0,391600
940,2228,2,2,0,3,0,10,1982,38,0,231800
941,3685,2,1,1,3,1,2,1981,35,1,381000
942,3492,4,1,1,3,1,4,2010,16,1,443200
943,3080,1,3,0,3,1,4,1992,38,1,323000
944,1323,2,3,1,2,0,3,2020,33,0,182800
945,3193,5,1,1,2,1,9,2012,47,1,385800
946,3917,1,3,1,1,1,9,1995,48,1,406700
947,3393,3,2,1,3,0,5,2015,12,1,435300
948,2768,4,2,1,3,0,7,2017,0,1,406800
949,1901,5,3,1,3,1,6,2001,50,1,248100
950,2553,5,1,1,3,0,2,1996,41,0,290800
951,2636,1,2,1,1,0,3,1971,11,0,280100
952,3944,4,3,0,3,1,3,1991,3,0,481900
953,3641,1,1,1,3,1,4,1971,31,0,359600
954,3096,2,1,1,2,1,9,1985,10,0,367600
955,2894,3,3,0,1,0,1,1982,17,1,327900
956,1944,4,3,1,3,1,5,1988,22,1,269400
957,3061,2,2,0,2,1,10,2013,49,1,339600
958,3086,3,1,1,1,0,10,2012,27,1,378100
959,1879,3,1,1,1,0,1,2013,1,1,279400
960,3197,2,1,1,3,0,10,1991,3,1,400200
961,906,4,1,0,2,0,10,2001,14,1,173600
962,3678,5,2,1,2,1,9,1974,37,0,409300
963,847,1,2,1,3,0,5,2003,0,0,159700
964,1136,4,2,0,1,0,5,1977,26,1,146600
965,1849,5,2,0,3,0,8,1987,27,1,248400
966,3651,5,1,1,3,0,2,2000,10,0,451100
967,2080,5,2,1,3,0,4,2009,40,1,274000
968,2855,1,3,0,3,1,6,1997,12,0,341500
969,1424,1,2,0,3,1,9,1983,15,1,187900
970,2690,1,1,1,1,1,3,2001,48,1,268000
971,2076,5,3,0,1,0,3,2010,15,1,301100
972,2515,2,1,0,2,1,4,1980,18,0,274500
973,3566,1,2,1,3,0,2,2008,31,1,391100
974,1102,5,3,0,1,1,3,2004,25,1,188700
975,1438,4,1,1,3,1,5,1971,42,0,154800
976,855,5,2,1,3,0,1,1989,19,0,150000
977,1525,1,3,1,3,0,10,1999,32,1,197500
978,1325,1,2,0,2,0,8,1993,17,1,174000
979,1273,1,3,1,2,1,6,2005,25,0,176800
980,827,2,2,0,2,1,6,1970,50,1,63700
981,2925,3,3,1,3,0,10,1974,19,0,345000
982,1164,2,2,1,3,0,5,2006,49,1,137900
983,3513,4,2,1,1,0,2,1993,49,1,367800
984,1325,1,2,1,1,0,7,1983,43,1,128000
985,3546,3,1,0,1,1,9,2010,22,0,418600
986,2135,4,1,1,1,0,7,1972,30,1,242500
987,1682,5,2,0,2,1,5,2018,28,0,251200
988,1830,3,2,1,3,0,8,1978,25,0,221500
989,1826,2,3,0,2,1,3,2018,36,0,224600
990,2446,1,3,1,1,0,9,2003,21,1,302100
991,1718,3,1,0,1,1,1,1989,12,0,213800
992,3597,4,3,0,2,0,2,2021,47,1,407200
993,3210,2,1,1,1,1,2,1987,13,0,359500
994,2574,4,2,1,2,0,4,1974,4,1,329400
995,2331,4,2,1,1,0,6,1976,30,0,262100
996,3653,1,2,0,1,0,7,2022,4,0,443300
997,3586,3,1,0,1,1,5,2007,9,1,438100
998,2706,4,1,1,3,1,8,2000,37,1,331100
999,3886,2,3,0,3,1,8,1996,34,1,431600
1000,2015,4,3,0,3,1,1,1976,9,0,261000
1001,2454,4,1,1,3,0,4,2017,46,0,288400
1002,1284,2,3,1,2,1,2,1996,38,0,151400
1003,2875,5,3,0,1,1,9,1982,23,1,359000
1004,1513,4,3,0,2,0,7,1975,43,1,168800
1005,1862,2,3,1,1,0,3,1982,43,1,187700
1006,2776,1,2,0,3,0,2,1977,38,0,255600
1007,2096,3,1,1,2,0,2,1994,29,0,238100
1008,2054,2,1,0,3,0,8,2021,39,0,242900
1009,2933,2,1,0,1,1,6,2006,39,0,311800
1010,925,3,2,1,2,0,3,1981,18,0,131500
1011,3659,2,2,1,1,0,2,2004,12,0,421900
1012,1336,5,1,1,3,1,7,2012,3,1,265100
1013,2992,1,3,1,3,0,8,1973,25,0,317700
1014,2872,5,2,1,3,1,1,1996,41,0,331700
1015,2403,4,3,1,3,1,7,2019,38,1,326300
1016,866,1,3,1,1,1,1,1989,9,0,131100
1017,1032,4,3,0,1,1,2,1981,31,1,137700
1018,2956,3,1,0,2,0,6,1996,9,1,363100
1019,1969,2,1,1,3,1,4,2018,20,1,272900
1020,2958,2,3,0,3,0,5,2013,30,0,342800
1021,3075,1,2,0,3,0,10,2015,15,1,381000
1022,910,2,1,1,1,0,6,2006,44,0,104000
1023,2293,2,1,0,2,1,5,1990,34,0,240300
1024,2881,4,1,0,1,0,8,1984,11,0,344600
1025,1422,5,1,1,3,1,8,1979,40,0,180200
1026,3595,2,2,0,1,1,9,1983,6,0,415500
1027,3442,4,2,1,3,0,10,2009,33,0,415700
1028,3272,5,1,0,3,0,4,2025,46,0,380200
1029,3460,2,2,0,2,0,4,1996,37,1,362500
1030,2341,1,1,0,2,1,5,2001,47,0,226600
